z, snapnum, center_x, center_y, center_z, Rvir
14.950113108052264, 101, 7.7320378902634035, 41.75557113486109, -11.330732684778717, 0.9404103825086204
14.879327783224294, 102, 7.660053388420975, 41.998931422276016, -11.326840089916862, 1.014392906937953
14.814835535646795, 103, 7.575429470407971, 42.26641969757342, -11.299639217297031, 1.0511025047919649
14.750993883736063, 104, 7.487098187833988, 42.557004715303655, -11.301663885172562, 1.0397861900779706
14.687792387463768, 105, 7.38310306486402, 42.819005371138736, -11.314073007470387, 0.3106145159250315
14.625220835773224, 106, 7.296933695587065, 43.06992131492078, -11.316669505989893, 1.1643869300007936
14.56326924022608, 107, 7.206942395902317, 43.333864594053, -11.313663824443287, 1.1233607288995546
14.501927828861687, 108, 7.103232634454386, 43.622781991072735, -11.301471203526713, 1.101679168196889
14.441187040260965, 109, 7.007171530016425, 43.9113486116659, -11.276892395771428, 1.0597306254073446
14.381037517806776, 110, 6.920854384442458, 44.19068823431663, -11.283050022144637, 1.154891198516046
14.321470104133205, 111, 6.8195763241816305, 44.474033245727284, -11.265219468156662, 1.148957444591509
14.262475835756408, 112, 6.739430086302865, 44.73918064533133, -11.2852350208873, 1.2416229685195412
14.204045937880174, 113, 6.647815500721447, 45.04163037810238, -11.276093041605954, 1.1690506130064475
14.146171819369544, 114, 6.559934141154125, 45.311025441659325, -11.274257011187357, 1.1445756287238953
14.088845067886053, 115, 6.4595471270687295, 45.57922984534266, -11.217154553934325, 1.1323168265032053
14.03205744517947, 116, 6.35863897278286, 45.833734029854874, -11.170430560419142, 1.208477332440354
13.97580088252542, 117, 6.274978948077855, 46.093067922033875, -11.143327146711327, 1.2066896187015381
13.92006747631284, 118, 6.1788577426469224, 46.361695155432265, -11.111078715979508, 1.178638260538868
13.8648494837683, 119, 6.09275701535158, 46.61416782479296, -11.04286179055315, 1.2207444482531071
13.810139318811515, 120, 5.9927954430159005, 46.871264250294956, -10.97646469809078, 1.1443955283692995
13.755929548041928, 121, 5.903919053150938, 47.12385169668211, -10.91264423854783, 1.3516105818138797
13.702212886849438, 122, 5.79753689267565, 47.37114705628633, -10.820831819656632, 1.3188263319351492
13.648982195644521, 123, 5.69187770386517, 47.61401953113849, -10.77103361627944, 1.3579318034336867
13.596230476203642, 124, 5.5833115252698775, 47.873704340434344, -10.69570228606799, 1.350632790287713
13.543950868125776, 125, 5.489221351292258, 48.138061573039266, -10.639939490662188, 1.3888444084123024
13.492136645396444, 126, 5.380295475429192, 48.413443987030575, -10.59639095581965, 1.4567428538430018
13.440781213055116, 127, 5.28031827551028, 48.64357073759117, -10.589748453186079, 1.3873107369049416
13.389878103962412, 128, 5.182344908131561, 48.9069219754821, -10.570239487303745, 1.415130045448699
13.33942097566368, 129, 5.076792261831201, 49.18100540454565, -10.536540739946084, 1.4186232102994931
13.289403607345443, 130, 4.951235507581468, 49.44895146748196, -10.489055533024823, 1.5306767178122205
13.239819896881942, 131, 4.841903210464901, 49.690361235083714, -10.496084110952058, 1.4695294065081481
13.190663857968474, 132, 4.7348037236217335, 49.918703951387016, -10.462657171384537, 1.558995105034078
13.141929617335698, 133, 4.605364138818956, 50.155727720933, -10.464936816757888, 1.6331252520331927
13.093611412048437, 134, 4.501213588550796, 50.40158405404075, -10.461390354032714, 1.6487374084554687
13.045703586882931, 135, 4.386669069996429, 50.6692782685297, -10.469780656571148, 1.6599413983479283
12.998200591775579, 136, 4.258260359320533, 50.93232762062252, -10.409993476326646, 1.6701161383729515
12.951096979346993, 137, 4.151076808766032, 51.17052936022445, -10.39842318186507, 1.7072399464372119
12.90438740249639, 138, 4.031200985103728, 51.438365270296536, -10.383017337069015, 1.7307999046835925
12.858066612063908, 139, 3.9046762911628043, 51.698589211667596, -10.395032635252736, 1.5802318422781405
12.812129454558715, 140, 3.7738831806438458, 51.961403320834584, -10.35429759000317, 1.6166925403753576
12.766570869950892, 141, 3.6296803527226267, 52.22589982752796, -10.283937371745735, 1.7340523170509408
12.72138588952479, 142, 3.492449159233017, 52.475292390315275, -10.18806007018129, 1.683578947087775
12.676569633792177, 143, 3.361728048780334, 52.74828525591631, -10.155587334591068, 1.7279850511039483
12.632117310462748, 144, 3.2461152387891055, 53.02488664360645, -10.115755213911909, 1.7662403478356776
12.588024212469524, 145, 3.10043086457991, 53.28444906032531, -10.123576906520764, 1.7959103242405552
12.54428571605149, 146, 2.984229370819141, 53.55202206705888, -10.134554755331612, 1.8276966790466986
12.500897278885224, 147, 2.872331159868099, 53.80590691041821, -10.10978385035058, 1.8630998411020165
12.457854438265262, 148, 2.7482760300117377, 54.07522971387339, -10.085335065078494, 1.8239573294326712
12.415152809341395, 149, 2.613294877002882, 54.337546795264316, -10.035489308041337, 1.9024023626251922
12.372788083395397, 150, 2.5076622409592506, 54.64554469857078, -10.018814843260593, 1.8962081285617154
12.330756026165838, 151, 2.388905476328104, 54.94135054760766, -9.975304144233467, 1.9920030354774618
12.289052476219872, 152, 2.25204643242044, 55.23718893705332, -9.976049507697349, 1.992869046495685
12.247673343366122, 153, 2.138029754228091, 55.515089541577424, -9.930840922927858, 2.0596796381505347
12.206614607109165, 154, 2.010837214591352, 55.80529400495668, -9.883013973467548, 2.0157190881041678
12.165872315145256, 155, 1.8882395033436419, 56.08104488861513, -9.813480920590154, 2.104088411404031
12.125442581897094, 156, 1.7531014176108426, 56.37167816291542, -9.77802128485057, 2.1377433491273257
12.085321587086588, 157, 1.622447835529576, 56.677290995869626, -9.698605838216501, 2.180908186106273
