z, snapnum, Lx, Ly, Lz, bvx, bvy, bvz
9.372951726659899, 148, -5.312159003520731e+27, 1.7158040696545917e+27, -1.32638911270836e+28, -65.26756169423298, 78.53213447307978, 44.90330880315873
9.341562229282356, 149, -6.289905624866636e+27, 1.4155262533635554e+27, -1.3514243538002306e+28, -65.37935053878421, 78.93254304105625, 44.78667585758041
9.310267719384903, 150, -6.605083883952417e+27, -5.1475381351792834e+26, -1.3383622975004297e+28, -65.38835056460799, 79.27548989930463, 44.83536602623396
9.279067909526765, 151, -5.499014563377483e+27, -3.1623363718642435e+27, -1.3883098158057712e+28, -65.72253840548373, 78.84713303410444, 46.48553063273823
9.247962513136997, 152, -3.2691099391496797e+27, -2.4310120433231401e+27, -1.5809186178085314e+28, -64.82052350162412, 80.35344605347805, 43.948538809263866
9.216951244511836, 153, -9.845558279669441e+26, -3.852622486240541e+26, -1.5866862252037662e+28, -64.53748828791207, 80.89876059501832, 43.692770742237286
9.186033818812081, 154, 7.517334170240948e+26, 2.7261198889539824e+27, -1.6867407943318157e+28, -64.13259452133758, 81.4171147549337, 43.43043450653598
9.155209952060499, 155, 8.040246433578342e+26, 5.885979171711623e+27, -1.9489090863926035e+28, -63.774496969175075, 81.94881653468154, 43.35393395474689
9.124479361096679, 156, -3.560782506097395e+26, 6.29554999884014e+27, -2.200376683968322e+28, -63.31585653356056, 82.47416336103214, 43.33690124382084
9.093841763744578, 157, 5.23231647620132e+27, 3.115450196742102e+27, -4.6074105585275935e+28, -62.340028181244755, 83.26815293774425, 43.02248984283615
9.063296878554564, 158, -2.9174571306323917e+27, 5.777251769111347e+27, -2.1363712288493885e+28, -64.98044122877023, 81.7206536535075, 45.805201654027165
9.032844424971177, 159, 2.009185404512347e+28, 4.201373162201932e+28, 2.6100783727431016e+27, -61.41643390614469, 84.37369899532436, 43.65331607534248
9.002484123287946, 160, -1.181887878385794e+28, -2.9588017504344636e+27, -3.335663488872195e+28, -58.83485900558153, 86.10336064038933, 41.90886952160401
9.000000000032925, 161, -1.1696631160190722e+28, -2.3606707741907884e+27, -3.2767999166751816e+28, -58.80945257841494, 86.15162011721057, 41.91365892409286
8.972215694644833, 162, -3.706011985361345e+26, 6.408119173640904e+27, -1.5621733012316079e+28, -60.33498863717184, 85.697742080594, 43.957738215117935
8.942038861025638, 163, 1.3604613625919562e+27, 5.090561180580614e+27, -9.877381718161986e+27, -59.845463313944286, 86.28804689884296, 44.008825572666
8.911953345255467, 164, -7.161486314842015e+27, 8.622975294434135e+27, -1.21941071566304e+28, -57.86691903748539, 87.3924588708957, 41.964486639455245
8.881958870998195, 165, 1.9305429785795058e+28, 1.4346905544455039e+28, -9.82490470676561e+27, -57.60851809492117, 87.77097713613102, 41.86367521083885
8.852055162753903, 166, 3.218994208212113e+28, 4.850335755838839e+26, 6.877846653053682e+27, -58.436022947167004, 87.64896577695113, 43.59708049675321
8.822241945856351, 167, -1.0848974167167148e+28, -1.779057217913441e+28, 2.80396151870113e+27, -58.16259048553823, 87.97744355580434, 43.54289876074167
8.792518946470492, 168, 2.155733303404185e+28, 3.112267266348804e+28, -4.6503614258555255e+27, -57.84005969293332, 88.3222820097038, 43.72704840720237
8.762885891589903, 169, 1.2250199112188619e+28, 2.200046209951406e+28, 2.1287724811122804e+28, -57.50393403888339, 88.71217291555297, 43.602161145461295
8.733342509034319, 170, -7.140737833024244e+27, -3.268452770906522e+27, 2.3124253092242053e+28, -56.53598825195346, 89.81070752242961, 41.924879920692334
8.70388852744711, 171, -1.124811369914283e+28, -7.462130082440553e+27, 1.8290101705829593e+28, -56.460401342123745, 90.22765851366267, 41.91678448529728
8.67452367629279, 172, 2.541232237229538e+28, 1.0929659979254618e+28, 7.252842553118425e+27, -56.408069746017034, 90.71054785958836, 41.81971282616271
8.645247685854553, 173, 2.5492777427427277e+28, 5.193460958577354e+27, 3.387092025241028e+27, -56.871732067204064, 90.0037061016701, 42.77911749482154
8.616060287231772, 174, 1.91984512145e+28, 1.0655505598612984e+26, 5.380089267978055e+27, -56.35246057053824, 91.51170696755717, 41.57940491012547
8.586961212337533, 175, 5.906466620342926e+27, -7.762588197275308e+27, 5.333348560911451e+27, -56.79582827802023, 90.97054092353531, 42.48178172156892
8.557950193896191, 176, 1.6710988009090784e+28, -6.091168429008521e+27, 2.630832867528031e+28, -56.87816596634404, 91.35576901092327, 42.297872098242586
8.52902696544089, 177, 1.9311119220946074e+28, -1.0954080305657112e+28, 3.6772241559250677e+28, -58.28658597219202, 90.5785737320043, 43.290730611193936
8.500191261311127, 178, 1.3305364761101756e+28, -1.444048649964505e+28, 1.7906940008239457e+28, -57.03786415157836, 92.0263494621336, 41.74044448513072
8.471442816610566, 179, 2.751532011945962e+28, -2.141144242698801e+28, 4.727346984413385e+28, -57.126309690423426, 92.40348700043221, 41.59571776362019
8.442781367363729, 180, 9.713648639977742e+27, -1.882797114486983e+28, 2.086897085321593e+28, -57.16333319692449, 92.78009897638124, 41.342106430863666
8.414206650274684, 181, 7.002580993529172e+27, -1.7762365320490179e+28, 2.2027523342061536e+28, -57.420729552881696, 93.12646648636928, 41.11629464640275
8.385718402884024, 182, 4.8422031618919976e+27, -1.4822497377481874e+28, 1.5392767721146155e+28, -58.096179619192334, 92.2761650468583, 41.94001233966965
8.357316363526559, 183, 3.5947696884232892e+28, -4.388666467522385e+28, 4.210356354879681e+28, -58.01112496073631, 92.5863340274047, 41.673605126745045
8.329000271328917, 184, 1.6237143779908065e+27, -1.5800835203269129e+28, 2.257497252322495e+28, -58.338176123366, 94.00875914332204, 40.634089110689146
8.300769866207165, 185, 6.191706109696019e+25, -1.4398447158629697e+28, 2.25148806942589e+28, -58.63953240485505, 94.11360512835442, 40.372662776880084
8.2726248888644, 186, -1.8267932801841713e+28, -2.6804188288606205e+28, 5.782996291702621e+28, -59.31057338309116, 94.433273761793, 39.67198565152728
8.24456508078837, 187, -1.9877449161877562e+28, -2.258061611105946e+28, 5.9663108196215405e+28, -59.50834965216545, 94.42887874531127, 39.48322245389066
8.216590184249123, 188, -5.937455270663915e+27, -1.4432911361547558e+28, 4.132872808626106e+28, -59.76364868795641, 94.358269298856, 39.329888781073834
8.1886999422966, 189, -1.1467631952206116e+28, -1.6302604499959448e+28, 4.078769459719829e+28, -59.962564842875494, 94.3691816477215, 39.30219599530558
8.160894098758304, 190, -1.3138601050148146e+28, -3.800219653482302e+27, 2.572170380408641e+28, -60.16261557020188, 94.42130876667494, 39.17738467750552
8.13317239823695, 191, -3.966798438468208e+27, -1.0629686231226066e+28, 2.1949150211880575e+28, -60.421821013754446, 94.47261767914277, 39.11609945530605
8.10553458610809, 192, -2.758711414789786e+28, 8.566813638387493e+26, -3.5496954494367166e+27, -60.71122376245929, 94.48467327539285, 39.08728793246826
8.077980408517814, 193, -6.340885246539786e+27, -5.753621079520118e+27, 2.046944180979867e+28, -60.98409530789415, 94.4624031299527, 39.03329189094707
8.050509612380376, 194, 8.012468784831254e+25, -2.491118790473309e+28, 1.6158601859246683e+28, -61.231130405434634, 94.39158342487113, 38.8931772516299
8.023121945375896, 195, -1.8759525107983873e+28, 1.4771352036867785e+28, -1.1565941117458367e+28, -61.54319043055136, 94.45061039751683, 39.08326664602032
8.000000000027345, 196, -3.3666743142468384e+27, 6.702987756142274e+27, -8.987080509481454e+27, -61.72639931777058, 94.41527335063475, 39.0710501430283
7.995817155948053, 197, -6.786792852412636e+27, 2.1148736366358694e+27, -6.475128922620512e+27, -61.775151424458144, 94.4000883474725, 39.067881646831665
7.968594993301741, 198, -2.1907237426123308e+27, 6.808223416599328e+27, -2.574108256235373e+28, -62.125803360057496, 94.49804773548986, 39.4943190145096
7.941455207400782, 199, -2.945255937574068e+27, 3.7750137436276446e+27, -3.5266248147883003e+27, -62.25453095453445, 94.51746099824499, 39.48442481862159
7.914397548965644, 200, -3.6562506954535787e+27, 7.036922084764827e+27, -1.400645842672834e+28, -62.34919095149355, 94.6522557109707, 39.45005458773806
7.88742176947113, 201, -3.0432589882158975e+27, 7.758211368976058e+27, -1.5968958794132894e+28, -62.37094222734557, 94.86810388971607, 39.47580215097542
7.8605276211069, 202, 1.0463948962569072e+28, 2.821366133301081e+27, 3.9858633757140127e+27, -62.40825218878065, 95.16590256838745, 39.56704828228214
7.833714856924113, 203, 8.950410647075493e+27, 5.031670947864229e+27, -1.9693929967230668e+26, -62.3010697456532, 95.36172944989882, 39.130284120864836
7.806983230609616, 204, -3.4319276508402617e+28, -2.112596753580882e+28, 7.972014233309199e+27, -62.39614732094424, 95.50979290130005, 39.244006953145764
7.780332496632823, 205, -1.4482099699374638e+28, 1.4641493429659038e+27, -4.448403489792544e+27, -62.48899893848744, 95.60500239166183, 39.32232932757836
7.7537624102061535, 206, -6.794035164801198e+27, 2.3136564309455145e+27, 7.091340080100254e+27, -62.45390326016166, 95.69285871477932, 39.331817223890965
7.727272727282768, 207, -4.3540399494372723e+27, 4.128121688646665e+27, -6.795511560394807e+27, -62.730741497878185, 95.84441099426218, 39.564482702079324
7.700863204554334, 208, -6.693367170167199e+27, 2.3129739740114936e+27, 4.229418912473208e+27, -63.229927723450594, 95.78609216295764, 39.70690165943344
7.6745335994488, 209, 6.152261008092575e+26, 3.7062253794341027e+27, -2.892479709409951e+27, -63.40287702509546, 96.09574472735447, 40.002921013867514
7.648283670128153, 210, -1.3422486485133084e+28, -2.004140007661285e+28, 2.52227232848526e+28, -63.53585314253022, 96.29971206625385, 40.12289968113031
7.6221131754862, 211, -1.0080021663359658e+28, -1.569542308424415e+28, 2.9061630788471575e+28, -62.92692668476686, 96.96112396855932, 40.22384511612139
7.5960218751463735, 212, 1.5271774463839976e+27, 7.776460033661613e+27, -6.654521463112369e+27, -62.70228699699181, 97.36476206539949, 40.17006906153539
7.570009529459494, 213, 4.8905926185830673e+27, 8.325577489323918e+27, -5.350787412314706e+27, -62.45733167117639, 97.71434391046986, 40.1737392672979
7.544075899501577, 214, -1.634788251112187e+27, 3.12505792211086e+27, -1.0341255693560925e+28, -63.376574766285806, 97.49899618416126, 40.70259712751063
7.518220747071663, 215, -1.52394948937042e+28, -2.543259674351756e+27, -1.597801068677663e+28, -63.1523615126741, 97.77040991989472, 40.629902163158654
7.49244383468959, 216, -2.3821424092384134e+28, -1.376985351121274e+28, -1.4888597465809975e+28, -62.892541712911346, 98.21070490357513, 40.68574704972298
7.466744925593851, 217, -3.273854892037003e+28, -1.0848785767224527e+28, -1.9689147492753278e+28, -61.721256921254785, 99.16166723645048, 40.0275849425394
7.441123783739387, 218, -2.32873356628189e+28, -1.1340888822846268e+28, -1.9364035537047772e+28, -61.626719079677216, 99.37533161599751, 39.834698943965115
7.415580173795435, 219, -2.244300602078324e+28, -7.873836900409752e+27, -2.8679655146597927e+28, -61.72347147026001, 99.68022668478581, 39.8903888705312
7.390113861143373, 220, -1.570840341403251e+28, -8.181712082181002e+27, -1.4466008508498406e+28, -61.68795431295133, 99.81559004015612, 39.79296619765327
7.36472461187455, 221, 1.7237356843989433e+27, 4.9102240709243364e+27, -4.6475454846126853e+27, -61.5513463210178, 100.11190933221714, 39.76315840353868
7.339412192788137, 222, -2.1306611511680043e+28, 2.0254779317730403e+28, -5.4638663736623e+28, -62.80129237066296, 99.44773208145735, 40.27635682273761
7.314176371354108, 223, 2.582031415377649e+27, 1.6741105076895492e+28, -1.968418392230928e+28, -61.29469631404008, 100.67540838324123, 39.36518382292831
7.289016915850782, 224, 3.740885894072618e+27, 2.090339975190373e+28, -1.2100555450678885e+28, -61.15788700095296, 101.09636810593928, 39.41407382364407
7.263933595152988, 225, -2.93880819053117e+27, 1.6823952034448854e+28, -1.4153591444660135e+28, -60.927399495811684, 101.38807732389499, 39.372270435009575
7.238926178869873, 226, 6.534584873694987e+27, 3.0893076587519237e+28, -3.0756211102097876e+28, -60.78362033740153, 101.70330591723919, 39.393747516170535
7.213994437307754, 227, -1.5399339928286108e+28, 8.346851629674415e+27, -2.7828899854125648e+28, -60.72716219492034, 101.97476261698277, 39.47453230185007
7.189138141468028, 228, -2.571804316293699e+28, 6.273282796683223e+27, -2.601908394610323e+28, -60.779112466208325, 102.19030618072081, 39.62851987939477
7.164357063045067, 229, -1.3017549087190471e+28, 1.0471190844188653e+28, -3.101823852108876e+28, -60.81676759387954, 102.64804398121267, 39.87545646779739
7.139650974424109, 230, -2.046593499580021e+28, -2.698357369807004e+27, -1.7632440555470932e+28, -60.78760606226931, 103.1402508733526, 40.086657686384186
7.115019648679175, 231, -2.406959412620869e+28, -1.409080863781658e+28, -1.1397688019707685e+28, -60.803939950658844, 103.45400075380473, 40.19156023868819
7.090462859570993, 232, -2.382656390888419e+28, 2.752533194281087e+27, -1.3615291046544995e+28, -60.754867071143764, 103.89465679697449, 40.3479601842982
7.065980381544906, 233, -4.1600879377170055e+28, -2.547648874789544e+28, -1.7584309280871913e+27, -60.97819448988998, 104.5230786009872, 40.78534769716581
7.041571989728801, 234, -1.976888783848947e+28, 1.6028527151249806e+26, -1.1618516574878686e+28, -60.94599221163931, 104.7409216637884, 40.77161297243246
7.017237459931062, 235, -1.421201450608597e+28, 2.7631947083676816e+27, -5.578318433652086e+27, -60.398530523262345, 104.52181270267302, 40.28130831747534
7.000000000026073, 236, -5.6658549996989655e+26, 1.812417021493386e+28, -2.062217842337695e+28, -60.40143550864735, 104.46533062149646, 40.307482897493216
6.9929765686384835, 237, -1.5873839289766859e+28, 7.854666139038995e+27, -2.0470542855671423e+28, -60.38331501454229, 104.4560685530964, 40.30213083847899
6.968789093014237, 238, -3.05680260723558e+28, 8.549335194627996e+27, -2.3106549681965775e+28, -60.24930298980435, 103.82448043241517, 40.069133510076206
6.944674810895823, 239, -1.3455528819254935e+28, 9.27683927364748e+27, -1.674951788119688e+28, -60.011365622340634, 103.52419324446049, 39.87329138844455
6.920633500793016, 240, -1.5184356881391378e+28, 6.319753584938722e+27, -1.0085205815666888e+28, -59.858307927439526, 103.20625098192197, 39.6944128079631
6.8966649418858506, 241, -5.467247170807652e+27, 9.382108987603353e+27, -6.968538795630091e+27, -59.76756194361176, 103.32928272229817, 39.66033085101066
6.872768914022577, 242, -1.6837867178690908e+28, -4.077358427831554e+27, 6.279522331209446e+27, -59.586132460140014, 103.30431234524683, 39.516076680455335
6.84894519771764, 243, -7.924371738976029e+27, -4.3060790361229685e+27, 1.4725515903607466e+28, -59.54700502653731, 103.24241455175614, 39.38377094141445
6.82519357414968, 244, -1.330708474242004e+28, -3.0221554997258645e+27, 1.6084084754830347e+28, -59.43533219593258, 103.2425888067788, 39.27674262854646
6.801513825159502, 245, -3.34251456574269e+27, 7.145994830223834e+27, 1.137673925992264e+28, -59.50612459377494, 103.19950776097015, 39.13133429508694
6.777905733215435, 246, -4.3097574484746556e+27, 1.1776120691862815e+28, 9.138729638437955e+27, -59.5427887775341, 103.22456695904256, 38.948849030981656
6.754369081542016, 247, -1.5661133864575692e+28, 1.7838118559601057e+28, 7.560560978942525e+26, -59.537710948624884, 103.16106861099966, 38.568541986695514
6.7309036539218345, 248, -1.583779462759409e+28, 1.0358979739886832e+28, 5.303299008143384e+26, -59.46614761323956, 103.21953266585129, 38.280226269430806
6.707509234824409, 249, -2.494978478121107e+28, 9.94448080868927e+27, -1.2151952716787392e+28, -59.583070161468264, 103.41142054048807, 38.18286857879549
6.6841856093714815, 250, -1.9439528107566293e+28, 1.931028519052335e+28, -1.1735808482588945e+28, -59.6311452890082, 103.48646061762437, 38.02355489985192
6.660932563335029, 251, -8.054987869279558e+27, 2.347744121509675e+28, -2.397616372124766e+28, -59.57786963105456, 103.68294517414891, 37.76783147114136
6.6377498831353, 252, -1.6828711055844085e+28, 1.7490053892751777e+28, -1.7795462007772878e+28, -59.6178770472201, 103.81924701592241, 37.6209293030503
6.614637355838868, 253, -1.0358744141218875e+28, 2.461438691565551e+28, -2.375378715761095e+28, -59.581508348665864, 103.82792866014239, 37.46113773296475
6.591594769156647, 254, -1.543099835974657e+28, 2.3304214181403982e+28, -3.2386100423002593e+28, -59.58608712021277, 103.86140777558175, 37.40394897462599
6.568621911441964, 255, -1.196211319437988e+28, 1.8847439703538486e+28, -1.6997117681934457e+28, -59.512506103484135, 103.98355891914444, 37.30928787663664
6.545718571688611, 256, -3.87917936739279e+27, 3.2678498927119802e+28, -3.7166642693829017e+28, -59.33801782834621, 103.82619040113327, 37.33267675757159
6.522884539528897, 257, -1.4976764626351194e+28, 2.602591788743193e+28, -4.562462289900667e+28, -59.2016285385477, 103.62889925592383, 37.48698583397907
6.500119605231728, 258, -1.289217449207536e+28, 1.7190532289288478e+28, -2.3678190672129765e+28, -58.707002940078134, 103.3340209059086, 37.66037785364233
6.477423559700673, 259, -7.119605878091212e+27, 1.3818636608773752e+28, -1.124091019843338e+28, -58.40373183181889, 103.16907695184644, 37.76263979805276
6.454796194472052, 260, 4.14104493210307e+26, 1.2013721965992953e+28, 2.0225784135435092e+27, -58.18346652268345, 103.23572568753929, 37.740131425371274
6.432237301713, 261, -9.094718264127207e+27, 2.0105375359641353e+28, -2.117993725099797e+28, -58.35332750255695, 103.97545372357447, 37.325387625934404
6.409746674219593, 262, -1.494410977080171e+28, 1.9729396890213886e+28, -2.717150643386689e+28, -58.18211146764177, 103.67207923851774, 37.37571421176584
6.3873241054149075, 263, -2.4348865449940804e+28, 9.564690028910029e+27, -2.54823428184361e+27, -57.946379335491784, 103.44620326288197, 37.365729924743185
6.364969389347157, 264, -1.6925112689220102e+28, 4.270139617153179e+27, 1.1856838961873518e+27, -57.954890887878605, 103.41914776587164, 37.822350074352826
6.342682320687767, 265, -5.923493358198662e+27, 1.695898154861395e+28, -1.9470055561581669e+27, -58.04559325622735, 103.44090991898553, 37.7849498126973
6.320462694729515, 266, -6.661747371170928e+27, 2.260039187420179e+28, -1.0416469035568403e+28, -58.120329276672365, 103.50342617044689, 37.72480668407617
6.298310307384643, 267, 1.1637254214140398e+28, 2.3488912059397747e+28, -1.335924582676033e+28, -58.14492778942142, 103.54529251611271, 37.738232382946784
6.276224955152436, 268, -3.5649225701321235e+27, 2.798615917103511e+28, -3.988392458721248e+28, -58.116774687601016, 103.51985538735964, 37.73583497709011
6.254206435239618, 269, -1.1859789576655083e+28, 2.1119144268251605e+28, -3.124508235490583e+28, -58.21564812788393, 103.46187414593776, 37.757708226360144
6.232254545374951, 270, -1.0489593907554402e+28, 1.9405922689125546e+28, -3.0728842320368736e+28, -58.21673499078616, 103.48540251253083, 37.80882732743255
6.210369083929843, 271, -1.218996043104548e+27, 1.0720052938310602e+28, -2.7669220985628482e+28, -58.26985425733761, 103.47387549503411, 37.817160255888936
6.188549849885837, 272, -2.2283705778289553e+26, 9.582931962090026e+27, -2.269665511876966e+28, -58.17597661743448, 103.4509715026288, 37.94556557342519
6.166796642832787, 273, -7.980880434722769e+27, 2.085617693520074e+28, -2.382883219145577e+28, -58.0728362830327, 103.40547235930237, 38.022440257327325
6.145109262966996, 274, -2.9339217632830626e+28, 9.100219499537556e+27, -2.254360697534429e+28, -57.952190298973896, 103.43984829526353, 38.03876200523406
6.123487511089393, 275, -2.0316100989858596e+28, 4.7048627426295145e+27, -3.674451347955002e+28, -58.060201047374235, 103.51440904369689, 38.136456493318455
6.10193118860371, 276, -2.8248871332174653e+28, -6.301938259458484e+27, -3.752702910285976e+27, -57.945811672629176, 103.5994109914256, 38.15551502440349
6.080440097514641, 277, -2.9778563709614892e+28, -9.247194661697356e+26, 1.9826245702489912e+27, -57.942060623839104, 103.70497502128163, 38.19765373231984
6.059014040426029, 278, -1.6790040107332146e+28, -7.214170487705993e+26, 5.444572255595603e+27, -57.917198247946665, 103.81069183462415, 38.24452152170495
6.037652820539071, 279, -1.5528021309340924e+28, 5.356958622110803e+27, -2.4448145124662412e+27, -57.981147867933004, 103.94558744954745, 38.22706163501871
6.016356241650478, 280, -1.428522092117797e+28, 9.892661112464524e+27, 2.491147121050734e+27, -57.94249805682769, 104.05289217577334, 38.20701602513075
6.000000000011188, 281, -6.954151739478088e+27, 1.3617394570339093e+28, 6.750584712999719e+27, -57.97022519167413, 104.19061160959043, 38.16295511685992
5.995124108150697, 282, -3.971561371019878e+27, 1.3640500547137785e+28, 1.0859222819693008e+27, -58.01394306941984, 104.21789675791707, 38.16736671007847
5.973956225022113, 283, 9.112312763393955e+27, 1.678849804233442e+28, -1.1177985378330669e+28, -58.06902822919481, 104.30568521408458, 38.15411776872347
5.952852397837243, 284, -6.690036712135039e+27, 1.1051084717175715e+28, -1.0666290842852463e+28, -58.19890144896263, 104.37086579137824, 38.12247905349878
5.931812432756959, 285, -2.1588238121997473e+28, 4.090320853279113e+27, -5.42775813089953e+27, -58.357670371889235, 104.44664135423596, 38.08199590984172
5.910836136528719, 286, 5.914844666268207e+27, 1.9094720850257942e+28, -8.869931686444705e+27, -58.57588334039841, 104.47421088189512, 38.041698145824604
5.889923316484769, 287, -3.636741380849702e+27, 1.4529775600016276e+28, -1.306573395313899e+28, -59.052047895905005, 104.48603448703724, 37.96774559525057
