z, snapnum, center_x, center_y, center_z, Rvir
9.305713094216003, 061, 4136.928671661284, 4227.255351876045, 4143.190016807885, 12.213395860876114
9.22429771256385, 062, 4169.455306237316, 4261.5477793092805, 4176.395783684373, 12.594224262558086
9.132826809386861, 063, 4206.801925600204, 4300.678542707208, 4214.367468418441, 12.378007890808798
9.057446048498916, 064, 4237.973515340922, 4333.519267325048, 4246.081419720288, 12.8618781563018
8.994668904973654, 065, 4264.273924712541, 4361.3481885315105, 4272.90255512047, 12.968950341555455
8.969165508993122, 066, 4275.04874104525, 4372.694970707376, 4283.942537017806, 12.923679212336447
8.880962385605066, 067, 4312.6463972670845, 4412.558252718415, 4322.68132833593, 13.151434088402963
8.807737242375708, 068, 4344.441485543017, 4446.145573489345, 4355.200177129181, 13.293584985139368
8.719575441999275, 069, 4383.25879927887, 4487.116339699462, 4394.9033766604425, 13.293079218419573
8.647970944526776, 070, 4415.409050732773, 4520.96872949247, 4427.840372740411, 13.493614723863184
8.56614371958519, 071, 4452.648772165966, 4560.249948130728, 4465.914341077243, 13.904131429374509
8.48401186012674, 072, 4490.6225820152495, 4600.376825608086, 4504.958103066968, 13.800933541863385
8.40323540316448, 073, 4528.738431228125, 4640.601763164568, 4544.094899818476, 13.872703630519615
8.33379740181587, 074, 4561.931036412172, 4675.613395786777, 4578.0932850546915, 13.99771366421277
8.25410296515623, 075, 4600.684671621424, 4716.550771087743, 4617.756162916252, 14.197441686978797
8.176590876849312, 076, 4639.112317762898, 4757.198522187991, 4657.035698492628, 14.26042710558938
8.100956198111273, 077, 4677.192991791137, 4797.539422262279, 4695.998576250958, 14.598655431795807
8.025390742617711, 078, 4715.8918462794045, 4838.381158613925, 4735.6293055412625, 14.696702520061214
7.992292184413477, 079, 4732.999888256474, 4856.481988603483, 4753.255015689626, 14.79551145094722
7.948873160507208, 080, 4755.716257065171, 4880.451847433478, 4776.555420233561, 14.7092787241648
7.874198799271671, 081, 4795.172339081484, 4922.347113247755, 4817.150053355123, 14.9835609418526
7.802740672478629, 082, 4833.482367940442, 4963.367893592647, 4856.569584399826, 15.091707436836696
7.730635168219356, 083, 4872.8591926568, 5005.410128143328, 4896.9461354189125, 15.294329575291151
7.66062607156069, 084, 4911.754735504733, 5046.793731443922, 4936.526296459349, 15.567839966539717
7.590245431897499, 085, 4951.450137870877, 5089.151937793078, 4977.408212834565, 15.790426060527167
7.519627267268849, 086, 4992.017117131051, 5132.299936778587, 5018.861115896201, 15.797449043034138
7.451040116830994, 087, 5031.878568813816, 5174.863421521346, 5059.996604346659, 15.86881018744987
7.382621868021827, 088, 5072.27117476113, 5218.0587781042705, 5101.92290710469, 16.1382775057722
7.305933451914441, 089, 5118.440808527679, 5267.2972604960005, 5149.432977066177, 16.33682618215847
7.238977014688004, 090, 5159.2985624448465, 5311.114061589181, 5191.711450480463, 16.495344007302634
7.170955513758793, 091, 5201.691563040431, 5356.50234991231, 5235.2992922901285, 16.912466507806574
7.10434844817687, 092, 5243.827136576231, 5401.456453463399, 5278.682624074086, 17.055802446828665
7.038938796133802, 093, 5285.767760739085, 5446.36237948041, 5321.939199868739, 17.030004917789125
6.993236498645864, 094, 5315.541141284768, 5478.180466611668, 5352.717583691574, 17.34226822296483
6.975163335279915, 095, 5327.3447217199155, 5490.918069344107, 5364.952236237963, 17.187782303298313
6.904158694743813, 096, 5374.396624952657, 5541.064891162056, 5413.730870513875, 17.6659851235144
6.843289505760201, 097, 5415.290689870762, 5584.841733737293, 5456.198616459173, 17.8258503643157
6.773218917101404, 098, 5463.353427980021, 5636.178092541636, 5505.816055037909, 18.200838717377476
6.713119118184094, 099, 5505.151798912206, 5680.783330014436, 5549.317395517284, 18.177984699124952
6.643840938854085, 100, 5554.190332276018, 5733.314523877816, 5600.036767930342, 18.591921888116243
6.585719867795229, 101, 5596.055799993246, 5778.389646997942, 5643.439570253107, 18.79060969343433
6.51989380237207, 102, 5644.54731682018, 5830.3754728181375, 5693.354606542384, 19.04746751810886
6.462526119598167, 103, 5687.405658360147, 5876.425013542494, 5737.540997752735, 19.21903838031774
6.39810791310338, 104, 5736.419477090331, 5929.088936288201, 5788.204425410806, 19.172321938552308
6.3349492031106065, 105, 5785.236541479964, 5981.896125365232, 5838.785526958503, 19.67894979215218
6.280063200157661, 106, 5827.951485007554, 6028.133663076606, 5883.564877606608, 19.671984644695772
6.2181813122796115, 107, 5877.158006168432, 6081.4698076156565, 5934.68723029783, 20.20641465441177
6.158408670809534, 108, 5925.7396901985485, 6133.756550063512, 5984.878028795503, 19.96293998150362
6.098594449613344, 109, 5974.976221364934, 6186.901596171498, 6035.69547551028, 20.480180586542648
6.038575774217259, 110, 6025.153762729998, 6240.852730198385, 6087.699526026853, 20.618480885093696
5.995548884694216, 111, 6061.547926987733, 6280.152525921427, 6125.585527543476, 20.795447053202253
5.980876125343302, 112, 6074.079169908424, 6293.696220809905, 6138.603980394784, 21.030915672098395
5.923505376317584, 113, 6123.596920294027, 6346.810357733162, 6190.183734857597, 21.576460354116648
5.867772084269458, 114, 6172.606305125424, 6399.653562929711, 6241.0355250801385, 21.482925394544917
5.8110531821704825, 115, 6223.4163191909865, 6454.284765900752, 6293.440301551353, 22.138499998374563
5.754897703523261, 116, 6274.601816387334, 6509.653182005429, 6346.408999914976, 22.064514235234974
5.7009704801937495, 117, 6324.409464585455, 6563.830134902351, 6398.077779636276, 22.50093038448945
5.646922735318182, 118, 6375.298792430665, 6618.676052274082, 6450.844735047218, 22.73456976369012
