z, snapnum, center_x, center_y, center_z
8.4134922121728, 071, 4524.325845022126, 4635.890302007792, 4542.475601974068
8.3361923498816, 072, 4561.293983189597, 4674.754206306114, 4579.981109737851
8.2592923894579, 073, 4598.64726116613, 4714.164687424952, 4617.664834996813
8.1826924198018, 074, 4636.426490033436, 4754.274426812776, 4655.594682911864
8.1065924692177, 075, 4674.605652476511, 4794.9783374984, 4693.938105852905
8.0317925973849, 076, 4712.792950428478, 4835.642288371505, 4732.43442069204
8.0000968445394, 077, 4729.168005524459, 4853.057548000016, 4749.002900272585
7.9573957555987, 078, 4751.410737835248, 4876.692858069186, 4771.574434696917
7.8833926763339, 079, 4790.452725503883, 4918.1413252896755, 4811.392904616442
7.8105927951406, 080, 4829.469725648974, 4959.539817416441, 4851.458282095523
7.7373927563427, 081, 4869.333383044051, 5001.791343487209, 4892.655631876239
7.6654928845141, 082, 4909.169310693376, 5043.969462931844, 4934.020989397981
7.5939929241901, 083, 4949.483965579203, 5086.676299908758, 4976.1035181887855
7.5229929734813, 084, 4990.241482850759, 5129.991568412469, 5018.825761924786
7.4530930821942, 085, 5031.0456684597975, 5173.715323277011, 5061.49926731747
7.3828930531443, 086, 5072.6417849405325, 5218.642507745553, 5104.781243511094
7.3138931715183, 087, 5114.189461666245, 5263.668927859867, 5147.789302720665
7.2453932209534, 088, 5156.09096382831, 5309.106908122558, 5191.035935171498
7.1772932603986, 089, 5198.421683782892, 5354.914422266415, 5234.649316110979
7.1095933005624, 090, 5241.229034065566, 5401.03994182116, 5278.679555757511
7.0430934183956, 091, 5284.002425858296, 5446.88891098359, 5322.611809297017
6.9999957194663, 092, 5312.106830558676, 5476.882816271028, 5351.454045390975
6.976397649115, 093, 5327.62177070393, 5493.398726826355, 5367.37205828619
6.9107935073922, 094, 5371.215953820496, 5539.654937633948, 5412.1120199913275
6.8455935471956, 095, 5415.220454534086, 5586.102495462711, 5457.3324100409645
6.7808935971673, 096, 5459.489274646059, 5632.647548207861, 5502.998952829847
6.7165936365877, 097, 5503.833211527193, 5679.42684457426, 5549.1516714777
6.6528936961927, 098, 5548.23785155763, 5726.951406846226, 5595.596387342256
6.5895937357672, 099, 5593.334889808567, 5775.443057354981, 5642.514029336049
6.5272938338839, 100, 5638.757994713379, 5824.387299780698, 5689.526652056921
6.4648938250999, 101, 5685.352449694178, 5874.6034102022195, 5737.505706254284
6.4035939330397, 102, 5732.213129391649, 5925.090444475963, 5785.594127404528
6.3426939730505, 103, 5779.814723319749, 5976.346273350608, 5834.480908384833
6.2816939636138, 104, 5828.287286109781, 6028.688562225218, 5884.892801828125
6.2217940714783, 105, 5876.17367304944, 6080.678785149358, 5935.567980783655
6.1622941116921, 106, 5924.23297025792, 6132.8972875280915, 5986.339343093526
6.1032941608005, 107, 5972.6490160104895, 6185.357404417534, 6037.073232206704
6.0446942008337, 108, 6021.551174827046, 6238.152932486722, 6087.842453409316
5.9998955559224, 109, 6059.523993949745, 6278.98999435179, 6126.8786298711475
5.9866986835483, 110, 6070.81430011676, 6291.099439288718, 6138.405418098948
5.9285942497514, 111, 6121.109291517756, 6344.828440225191, 6189.181967214788
5.8713943394201, 112, 6171.560622242134, 6398.574261327247, 6239.654591300549
5.8147943982658, 113, 6222.076006806714, 6452.79038086911, 6291.237395667445
5.7585944383105, 114, 6272.903261302025, 6507.625055582359, 6343.9628176531405
5.7028944875638, 115, 6323.98941031464, 6563.066093403046, 6397.6535105632
5.647594526744, 116, 6375.582911550519, 6619.407225539488, 6452.397913360765
5.5927945768292, 117, 6427.990418020003, 6676.837656090391, 6507.746540033191
5.538494625822, 118, 6481.212134709608, 6734.737028228232, 6562.819041900339
5.4846946756849, 119, 6534.715440616461, 6792.568296414083, 6617.684534944632
5.4308946759191, 120, 6588.6409867694965, 6850.804427628027, 6673.085964880176
5.3779947640248, 121, 6641.78325931706, 6908.5324876689465, 6728.3458656556895
5.3254948043508, 122, 6694.645168168698, 6966.232997651129, 6784.277979146794
5.273094814101, 123, 6749.026976660434, 7025.181462041083, 6841.573153389973
5.2211948639971, 124, 6804.627111157264, 7085.24576041085, 6899.374770657491
