z, snapnum, center_x, center_y, center_z
7.2453826540711805, 088, 5153.793152276969, 5310.736085192157, 5190.671744525043
7.177283518384952, 089, 5195.78345799168, 5354.895945644199, 5234.926871684596
7.109642403212405, 090, 5238.277967950997, 5399.576952083522, 5279.247155419949
7.043111135784677, 091, 5280.831844512912, 5444.42883075014, 5323.263806786128
7.000000036560879, 092, 5308.807041761688, 5474.004964998471, 5352.039937613587
6.976389936219738, 093, 5324.263242267719, 5490.380711057041, 5367.89048234484
6.910766616444044, 094, 5367.740016908624, 5536.584952670329, 5412.303427086259
6.845598665859808, 095, 5411.695479824897, 5583.5293463129, 5456.973627282806
6.780890138916468, 096, 5456.1461134244755, 5631.290103459876, 5501.950612507183
6.71664481703821, 097, 5501.102541993141, 5679.978555895289, 5547.3278238381245
6.652866018254551, 098, 5546.541018422122, 5729.708991922458, 5593.345033685302
6.589556807163865, 099, 5592.37642328946, 5780.256319264147, 5640.442934941132
6.527286430999764, 100, 5638.111585378604, 5830.567304739413, 5688.238297331301
6.464914919349528, 101, 5684.59869321859, 5881.242997749801, 5737.336796269
6.403568572092624, 102, 5731.018603605352, 5931.299003285443, 5786.556366033293
6.342683033303487, 103, 5777.794605910189, 5981.224365952945, 5836.077459361514
6.281730161200075, 104, 5825.355575505287, 6031.566890887072, 5886.094920599619
6.221780934217616, 105, 5872.894923965298, 6081.681849017397, 5935.509443738342
6.162297673718384, 106, 5920.879060182938, 6132.394249204956, 5984.634972886902
6.103281750583045, 107, 5969.350255794645, 6184.135564515241, 6033.533358713469
6.044734099380694, 108, 6018.319948644884, 6237.354420086364, 6082.641529548014
5.999860053326261, 109, 6056.447877938528, 6279.315968369536, 6121.307179208612
5.98665553343617, 110, 6067.762507094488, 6291.789528953581, 6132.896833817809
5.928566521639082, 111, 6118.044759190705, 6347.093475984268, 6184.983572964019
5.8714354735887975, 112, 6168.306535136317, 6401.929422510045, 6237.841411722185
5.814774460195411, 113, 6218.935879935079, 6456.436080030306, 6291.6858728196285
5.758583449302941, 114, 6269.814519746791, 6510.2569407455985, 6345.792073524167
5.702862141673826, 115, 6320.898173719268, 6564.239289629533, 6399.028620928017
5.647610208554671, 116, 6372.376444172105, 6619.505369430193, 6451.606687395508
5.592827008794514, 117, 6424.460710811164, 6676.596393353542, 6504.224859435366
5.538511880839504, 118, 6477.25497395166, 6735.358811157141, 6558.205717226909
5.484663808742741, 119, 6530.557588234469, 6794.255513087235, 6614.322425278537
5.430868198723511, 120, 6584.453667321831, 6852.488133678032, 6672.050761262562
5.377957781317422, 121, 6638.028748146565, 6909.462120037621, 6728.856570172087
5.325510794142546, 122, 6691.948852698154, 6966.978931106891, 6784.551190893252
5.273132184253556, 123, 6746.863784505943, 7026.659060127195, 6839.977717397726
5.221226840161327, 124, 6802.502613156727, 7088.526651355228, 6896.327036707627
5.1701734177364544, 125, 6858.246444088352, 7150.513049701255, 6954.461066151642
5.119202070931737, 126, 6914.715361449808, 7212.235969872848, 7014.709438318578
5.068697707931097, 127, 6971.245415329083, 7272.490240051904, 7075.367252188177
5.0186578818035015, 128, 7027.930318892479, 7332.365455091844, 7134.304187665007
4.999880045822979, 129, 7049.474611288725, 7355.492900150678, 7156.149246504363
4.969080173895263, 130, 7085.168715374428, 7394.462949146311, 7192.147527577613
4.919611717993105, 131, 7143.430499860293, 7459.3209551759055, 7251.57594044462
4.870956396801408, 132, 7201.812724551, 7524.47742806075, 7312.930955681968
4.822416305431379, 133, 7260.979881385706, 7588.749001769902, 7376.9573907415415
4.774338854657169, 134, 7320.406126860762, 7651.339513924072, 7439.150003444223
4.726720926719535, 135, 7379.94811458175, 7716.9092776708285, 7499.499536445889
4.679559304224202, 136, 7439.537284473238, 7785.213164025739, 7562.285354718824
4.632850819802873, 137, 7500.393591572541, 7850.726363105445, 7627.541765296998
4.586280112443143, 138, 7562.58642843015, 7915.607305234482, 7690.303837190047
4.54016624353114, 139, 7623.789097109566, 7984.641304869357, 7752.213521966107
4.494505524024739, 140, 7686.144328326035, 8053.637284703096, 7818.5184199994765
4.4489974250613, 141, 7750.876799241484, 8119.977947744421, 7884.0223519692
