z, snapnum, center_x, center_y, center_z, Rvir
11.000493100903, 039, 3559.3804004870362, 3623.2281065530997, 3553.205573892499, 3.1853410141533818
10.97029699018, 040, 3568.3353539770433, 3632.447801902121, 3562.3917571977026, 3.172480569443825
10.870790153332, 041, 3598.0017104132453, 3663.2195520829982, 3593.070025543829, 3.141144213038474
10.772990321522, 042, 3627.4414521671665, 3693.8878883618195, 3623.466945590846, 3.3845308651090336
10.676790478939, 043, 3657.231772224329, 3724.6926667473417, 3653.9793246289764, 3.6208300575636914
10.579390362323, 044, 3687.8261571509884, 3756.5890868343577, 3685.3123435719485, 3.7811540595633866
10.484990656949, 045, 3717.8002771329775, 3788.0692363941657, 3716.1943984821555, 3.9837716845859967
10.389490549815, 046, 3748.762818456097, 3820.318086054019, 3747.7357783804973, 4.108826427734834
10.295590707536, 047, 3779.511459108682, 3852.530844846099, 3779.2373196322596, 0.04893772982840875
10.201990737577, 048, 3810.556814332652, 3885.0330626734317, 3811.2542313549948, 4.126778995797172
10.109890885404, 049, 3841.582449465756, 3917.3339007514787, 3843.133572532968, 3.985558529720238
10.018090915506, 050, 3873.1068880250978, 3950.1443030382243, 3875.3470248137655, 4.099039361419386
9.9998981846605, 051, 3879.4603501949264, 3956.759168856918, 3881.7848494123937, 4.075704651044488
9.9277928490036, 052, 3904.8391153475895, 3983.3774465291403, 3907.482542397758, 4.181548179293761
9.8377910931976, 053, 3936.948551438768, 4016.9560776160697, 3939.9883917633724, 4.0162016392381785
9.7480911233776, 054, 3969.508372652771, 4051.284853536433, 3972.8883320186956, 4.249854237653336
9.6597912613927, 055, 4002.094018108405, 4085.508850007829, 4005.7348227419693, 4.140702954952304
9.5718913012486, 056, 4034.8057582956853, 4119.859303801026, 4038.999064296325, 4.1721210003893034
9.4843913409811, 057, 4067.826209676042, 4154.434924613863, 4072.9287013912353, 4.345474543636774
9.3971913713453, 058, 4101.407080733087, 4189.553323797796, 4106.991882372845, 4.423061570438182
9.3113915090456, 059, 4135.003741335848, 4224.864616830946, 4141.242663725867, 4.461476738719829
9.2269916470333, 060, 4168.291175427632, 4260.181199331594, 4175.634676086787, 4.438257801271038
9.1419915889082, 061, 4202.43208607949, 4296.664412105117, 4210.770352185389, 4.654041401677191
9.0582917167547, 062, 4236.745328125284, 4333.10702274762, 4246.115244955911, 4.493408756884563
8.9999942129972, 063, 4261.120151170366, 4358.613102094408, 4271.197231490543, 4.677226700665821
8.9760976177094, 064, 4271.211695334274, 4369.16476262893, 4281.575347103298, 4.615646451984661
8.8931917960193, 065, 4306.680555336486, 4406.494494874535, 4317.749602222882, 4.859345140754019
8.8115919247802, 066, 4342.113210478986, 4443.239090712773, 4353.978786169512, 4.6548799713602955
8.7313920625196, 067, 4377.539268525221, 4479.895360913084, 4390.230427350032, 4.876097722563031
8.6505920041932, 068, 4414.149524490531, 4517.570534551496, 4427.382253684982, 5.5850889740189915
8.5711921422878, 069, 4450.753783771559, 4555.389406997172, 4464.484586723507, 5.388603074165
8.4921921819391, 070, 4487.724529835069, 4593.958478292501, 4501.991384424585, 5.444253285613569
8.4134922121728, 071, 4524.850547429896, 4633.281435243885, 4539.950768708198, 5.674388493915793
8.3361923498816, 072, 4561.871239304421, 4672.654137902691, 4577.828735710489, 5.433039663397711
8.2592923894579, 073, 4598.92328807101, 4712.5756415070255, 4616.120731116898, 5.515719167701778
8.1826924198018, 074, 4636.217415097559, 4753.100455681615, 4654.951023902648, 5.548156995688966
8.1065924692177, 075, 4674.031750065127, 4794.250797117076, 4694.227416340593, 5.820913623086218
8.0317925973849, 076, 4712.417570676773, 4835.2512326370315, 4733.406540668498, 6.124210297169172
8.0000968445394, 077, 4729.00630239535, 4852.738518643322, 4750.293745108222, 6.134058867724589
7.9573957555987, 078, 4751.563549459323, 4876.4641166272195, 4773.178497112258, 6.164786530976129
7.8833926763339, 079, 4790.824632645684, 4918.194465294281, 4813.282666615709, 6.344114979015823
7.8105927951406, 080, 4829.571545428576, 4960.35103174393, 4853.65426859626, 6.545213609736983
7.7373927563427, 081, 4869.839924566617, 5003.062777035508, 4895.129187400948, 6.89780996039738
7.6654928845141, 082, 4909.839458850037, 5045.807754303792, 4936.259648351164, 6.836195864545402
7.5939929241901, 083, 4949.83317601483, 5088.6042827166875, 4977.937271352017, 7.0943034289846905
7.5229929734813, 084, 4989.859041882337, 5131.761130707266, 5020.233048165697, 7.022438267989663
7.4530930821942, 085, 5030.413711193967, 5174.9694091071815, 5062.541079971232, 7.21006455894336
7.3828930531443, 086, 5071.849561320074, 5219.26957033023, 5105.239366884655, 7.115072656050786
7.3138931715183, 087, 5113.414507537285, 5263.492554415601, 5147.575208564547, 7.485947514559972
7.2453932209534, 088, 5155.697115820585, 5307.960653269867, 5190.407758581674, 7.623599962373679
7.1772932603986, 089, 5198.503554730936, 5352.895991680001, 5233.505683886962, 8.231921320315552
7.1095933005624, 090, 5241.624210858336, 5398.203655839052, 5277.2972349820375, 8.112683475600706
7.0430934183956, 091, 5284.362543226096, 5443.785169731199, 5320.786259607283, 8.081925333422769
6.9999957194663, 092, 5312.443055976363, 5473.772257713784, 5349.7316855673525, 8.23436915626455
6.976397649115, 093, 5328.0178525127585, 5490.34115624556, 5365.752529096956, 8.437574031530753
6.9107935073922, 094, 5371.206942343173, 5536.878395254085, 5410.366597136113, 8.201583486641649
6.8455935471956, 095, 5414.355489174955, 5583.964718281217, 5455.573728195512, 7.932870477579199
6.7808935971673, 096, 5458.063884703255, 5631.420372437278, 5501.344708471201, 7.968832770062946
