z, snapnum, center_x, center_y, center_z, Rvir
11.04548463479181, 00672, 3534.3192467630506, 3610.476930538827, 3540.5439514062855, 0.22894803262045896
10.963762254217048, 00674, 3558.5729192811223, 3635.4931147606794, 3564.8439761833997, 0.3512852182194659
10.850279923677325, 00677, 3592.8186900409464, 3670.8017923293023, 3599.1566790984234, 0.48646428741329023
10.771579775027638, 00680, 3616.9647982831493, 3695.6860838301964, 3623.341482075854, 0.5535309999603221
10.677482688156429, 00683, 3646.2760580183053, 3725.910885365507, 3652.6834027605446, 0.5250542107248137
10.565062201821076, 00686, 3681.943522767697, 3762.667854535146, 3688.3413498216014, 0.35371761890952896
10.481102522711746, 00688, 3709.056971180108, 3790.599257783867, 3715.424820790491, 0.2532397012080209
10.382986565609501, 00692, 3741.2622487556646, 3823.7924782950777, 3747.598609773305, 0.4680839383086039
10.293647548087586, 00695, 3771.09430365771, 3854.4821864489404, 3777.4142535216424, 0.587299872987825
10.186901685039961, 00698, 3807.385169752094, 3891.8481254095527, 3813.666832686901, 0.25167537990957356
10.107173375964239, 00700, 3834.9545794024693, 3920.214391048398, 3841.2191842869215, 0.19144192891055792
10.011104076712483, 00704, 3868.7518637702688, 3954.9403805351963, 3875.090094983796, 2.074131883174083
9.983731494202305, 00705, 3878.5061280154896, 3964.9748332256204, 3884.8378916536267, 2.122944056330365
9.923632085322645, 00707, 3900.0744967272203, 3987.176565448869, 3906.421275761222, 4.318108765979766
9.833396936829782, 00711, 3932.976457337325, 4020.877388754375, 3939.3469453600014, 0.12852058094114868
9.819124266460308, 00710, 3938.2449176590435, 4026.2714615074938, 3944.5906132586542, 3.97933549961429
9.737099562884973, 00715, 3968.690047520333, 4057.525705815866, 3975.0690372654317, 0.13272648657168445
9.649428402764995, 00718, 4001.753023624042, 4091.4599438262894, 4008.0883749925215, 0.07469798750129297
9.56334945225013, 00721, 4034.7404936853136, 4125.305499256689, 4040.9760371680445, 3.994313336472263
9.473113715188909, 00725, 4069.952798601147, 4161.384447918409, 4076.1158391423623, 0.07170127874908472
9.466484496949485, 00723, 4072.5697905486313, 4164.070058652254, 4078.6968222655714, 4.157561400088752
9.282435285330918, 00732, 4146.22925308236, 4239.786468377995, 4152.383462742164, 0.1634113140917405
9.223380922141413, 00735, 4170.269487107045, 4264.703735005217, 4176.595284615044, 0.0985288888040344
9.212471082436778, 00734, 4174.75819940785, 4269.346207387249, 4181.118191010484, 0.09230695869983994
9.124549302079211, 00739, 4211.206608184641, 4307.125484310191, 4217.737811773366, 0.07544753435915942
9.047852603846787, 00743, 4243.390391630139, 4340.532727998807, 4250.217351199882, 0.06817760659214833
8.98974942959143, 00746, 4268.075215649781, 4366.170386717061, 4275.220323141703, 0.12936506627915595
8.966554670358903, 00747, 4278.008134325051, 4376.5168905337, 4285.262644234486, 0.13153077755752593
8.864816794785773, 00751, 4322.005716054109, 4422.460490263784, 4330.014397084868, 0.17408199809862143
8.804022726842755, 00753, 4348.702769709887, 4450.468180538344, 4357.208768834479, 2.1326610898662928
8.80039466569698, 00754, 4350.317577789096, 4452.1482120185265, 4358.818668628608, 2.03427204638322
8.716092871552192, 00758, 4387.941777651789, 4491.495132615921, 4397.041217891413, 0.19488065676801547
8.647959812282114, 00761, 4418.690638042561, 4523.931804524556, 4428.470812974849, 0.07651599728616888
8.561188582285814, 00766, 4458.546748812823, 4566.004207028642, 4469.130463391008, 0.12870199195105142
8.467911440868816, 00770, 4502.078142952373, 4612.073960654116, 4513.801915241585, 0.14820044856679762
8.39978321724407, 00773, 4534.312080236985, 4646.235954565156, 4547.009386829857, 0.12282950661008922
8.333791477120801, 00777, 4566.010873421513, 4679.796118851578, 4579.718722586518, 0.11674474348321773
8.251327221233224, 00781, 4606.142429747342, 4722.408636723096, 4621.191096861903, 0.22020538728198077
8.174212439450164, 00784, 4644.283155371564, 4762.982083654162, 4660.668863361988, 0.13715590574449324
8.095675699449446, 00789, 4683.711053306401, 4804.912131439758, 4701.479127440108, 2.669903480331915
8.024272085535035, 00793, 4720.028928027051, 4843.739743214446, 4739.298656426965, 2.3014180470296495
7.999722936338388, 00795, 4732.6663215693825, 4857.278956290458, 4752.467785985856, 2.344840808614455
7.9556178303217315, 00798, 4755.470576663867, 4881.64035006849, 4776.293090310728, 3.052693708501208
7.881763476130402, 00802, 4794.173064703917, 4923.155164242122, 4816.510616970059, 3.716038240177237
7.802170845407668, 00807, 4836.533269189511, 4968.700417152512, 4860.686411138027, 3.9137104133912155
7.7213844142284564, 00812, 4880.287454789064, 5015.547499597953, 4906.32909574662, 4.4786530976129
7.660589482400033, 00815, 4913.618372984893, 5051.4964186060015, 4941.428685665944, 5.364786530976129
7.587913065967577, 00818, 4953.958676485147, 5094.938577036148, 4983.888364659282, 6.164786530976129
7.5770051341484965, 00820, 4960.051059290905, 5101.569600019327, 4990.310743238324, 6.836195864545402
7.520351268885369, 00823, 4991.979906087645, 5136.182647902723, 5023.915542064578, 7.022438267989663
7.44740510732389, 00828, 5033.811815745334, 5181.610881970041, 5067.764905515245, 7.6339828617118215
7.382570453630773, 00832, 5071.569351984448, 5222.67602613434, 5107.412575263368, 7.68068538362552075
7.301580970143553, 00836, 5119.581691232763, 5274.8513346079135, 5157.873035252385, 7.690005761093251
7.235020240319162, 00841, 5159.687688043443, 5318.355557167446, 5200.103891134907, 7.748349628671732
7.1672539781504305, 00845, 5201.0533536642615, 5363.568961600506, 5243.5274184447535, 7.772273303639643
7.103863559106616, 00848, 5240.537515786431, 5406.499141446848, 5284.852245191545, 7.643123722873377
